node_name,cpu-time
view,7.175703330060011
view_1,0.9655599992184094
_to_copy,259.9159766733876
convolution,2240.4903133309467
view_2,3.416736665134449
transpose,8.807899994848121
view_3,3.2800866658499097
embedding,52.10322666508031
view_4,1.1235566754144748
tanh,25.707959944431543
mul,15.683140001239856
add,136.3037433333792
view_5,2.6564133366794462
expand,3.9693480487177446
view_6,1.7163599941513046
tanh_1,25.707959944431543
rsub,22.990650007326114
mul_1,61.877369996172156
view_7,1.6358433310350908
add_1,253.44665666961578
embedding_1,109.18562665913075
view_8,1.3295500015119857
tanh_2,25.707959944431543
mul_2,86.51469999172652
add_2,67.56058333637733
native_layer_norm,182.57207666334887
constant_pad_nd,150.16433999855857
view_9,2.380166660419539
view_10,1.4964999984933336
_to_copy_1,8.520099998618534
repeat,53.53174666400955
slice_1,3.405580831405356
slice_2,3.405580831405356
slice_3,3.405580831405356
slice_4,3.405580831405356
slice_5,3.405580831405356
slice_scatter,30.12779332973189
slice_scatter_1,22.11219666748679
slice_scatter_2,22.11219666748679
rsub_1,20.581986665590666
view_11,1.7955400034810494
transpose_1,3.617656664790411
expand_1,3.882796670826259
view_12,1.2598799997251868
expand_2,3.0915166678035653
view_13,1.1086300000471239
bmm,426.4425566676974
view_14,1.914463330272653
mul_3,382.55865000235605
unsqueeze,6.631623338140732
view_15,2.170310001029211
native_layer_norm_1,166.73872242840042
t,10.102499667129694
view_16,2.281611149007692
mm,2501.46006058324
view_17,5.351447949931846
t_1,10.102499667129694
view_18,2.281611149007692
mm_1,2501.46006058324
view_19,5.351447949931846
t_2,10.102499667129694
view_20,2.281611149007692
mm_2,2501.46006058324
view_21,5.351447949931846
view_22,2.281611149007692
view_23,2.281611149007692
view_24,2.281611149007692
transpose_2,13.981466145730485
transpose_3,13.981466145730485
transpose_4,13.981466145730485
_scaled_dot_product_flash_attention_for_cpu,60042.38307591601
transpose_5,4.130053883449412
view_25,6.89659558344636
t_3,10.102499667129694
view_26,2.281611149007692
mm_3,2501.46006058324
view_27,5.351447949931846
add_3,283.633931542084
native_layer_norm_2,166.73872242840042
view_28,2.281611149007692
t_4,7.592820583082377
addmm,9834.818670000757
view_29,9.01336208318446
gelu,724.4657895826085
view_30,3.4633483339700253
t_5,12.842272665978705
addmm_1,9919.39643449956
view_31,5.351447949931846
add_4,283.633931542084
native_layer_norm_3,166.73872242840042
t_6,10.102499667129694
view_32,2.281611149007692
mm_4,2501.46006058324
view_33,5.351447949931846
t_7,10.102499667129694
view_34,2.281611149007692
mm_5,2501.46006058324
view_35,5.351447949931846
t_8,10.102499667129694
view_36,2.281611149007692
mm_6,2501.46006058324
view_37,5.351447949931846
view_38,2.281611149007692
view_39,2.281611149007692
view_40,2.281611149007692
transpose_6,13.981466145730485
transpose_7,13.981466145730485
transpose_8,13.981466145730485
_scaled_dot_product_flash_attention_for_cpu_1,60042.38307591601
transpose_9,4.130053883449412
view_41,6.89659558344636
t_9,10.102499667129694
view_42,2.281611149007692
mm_7,2501.46006058324
view_43,5.351447949931846
add_5,283.633931542084
native_layer_norm_4,166.73872242840042
view_44,2.281611149007692
t_10,7.592820583082377
addmm_2,9834.818670000757
view_45,9.01336208318446
gelu_1,724.4657895826085
view_46,3.4633483339700253
t_11,12.842272665978705
addmm_3,9919.39643449956
view_47,5.351447949931846
add_6,283.633931542084
native_layer_norm_5,166.73872242840042
t_12,10.102499667129694
view_48,2.281611149007692
mm_8,2501.46006058324
view_49,5.351447949931846
t_13,10.102499667129694
view_50,2.281611149007692
mm_9,2501.46006058324
view_51,5.351447949931846
t_14,10.102499667129694
view_52,2.281611149007692
mm_10,2501.46006058324
view_53,5.351447949931846
view_54,2.281611149007692
view_55,2.281611149007692
view_56,2.281611149007692
