node_name,cpu-time
full,21.84982638861887
arange,15.441171138200836
add,11.698131621194694
view,1.3949680766167711
lt,21.052904761720647
_to_copy,453.56504761916585
unsqueeze,2.8356502463012014
unsqueeze_1,2.5013984126707314
slice_1,2.641028174574904
slice_2,2.641028174574904
expand,3.4908841269209034
slice_3,2.5749126984281854
unsqueeze_2,2.177939244661169
unsqueeze_3,2.8187134071875555
slice_4,2.5749126984281854
expand_1,3.3687619047875215
_to_copy_1,11.863836206893705
rsub,25.558999998824827
_to_copy_2,17.27153037765726
masked_fill_1,34.78416666718355
_to_copy_3,28.258044444366696
masked_fill_2,34.78416666718355
pow_1,14.187269320843813
mean,14.172817330231233
rsqrt,9.715400837300132
mul,14.836949096866638
mul_1,9.86555269321469
t,5.696238095313587
mm,192.1468571427866
view_2,1.0947947454692208
transpose,3.4110904762161054
split_with_sizes,6.328700000018857
t_1,3.9137335796307515
view_3,1.3949680766167711
mm_1,24.207848111652567
split_with_sizes_1,4.481982539703751
view_5,0.8828686370782146
transpose_1,3.5065444444294185
view_6,1.5650673234659018
view_7,1.1392476190147656
transpose_2,2.2965079364908254
clone,19.967233333310357
_unsafe_view,1.0580126983956213
view_8,1.6974031745917433
transpose_3,1.8861523809473193
clone_1,14.318960317391864
_unsafe_view_1,0.695842857122521
mul_3,9.593169047624809
neg,11.99164761904773
mul_4,8.092019047654032
add_1,10.641466338236011
mul_5,8.092019047654032
slice_5,2.6552547618936626
slice_6,2.6552547618936626
neg_1,9.02230317452211
mul_6,11.904722222323633
add_2,7.548939682547805
squeeze,3.8249444444831977
view_9,1.6974031745917433
slice_7,2.122497321423292
slice_8,2.122497321423292
slice_9,1.6326603174340446
slice_10,2.122497321423292
slice_11,2.122497321423292
slice_12,1.6326603174340446
bmm,48.902673015896035
transpose_4,3.290844444389222
expand_2,1.9179746032388518
view_13,1.2287150793422443
expand_3,1.7200666667156232
bmm_1,29.51644444459493
transpose_5,1.9752000000321357
expand_4,2.1160825396843608
view_16,0.7062087301667022
expand_5,1.7962580645370538
view_17,0.7062087301667022
bmm_2,25.738122222136006
add_3,36.32403333324021
mul_7,11.904722222323633
add_4,9.734733333313166
_to_copy_4,28.258044444366696
_softmax,38.8124444443726
_to_copy_5,28.258044444366696
unsqueeze_4,3.7873555555137703
permute,3.6800333334352926
unsqueeze_5,2.8187134071875555
unsqueeze_6,1.6411333332122822
permute_1,2.0962888887333166
permute_2,1.9568888887827698
view_19,0.6681666665898067
permute_3,1.682677777685846
view_20,0.9952920635265948
bmm_3,24.100455555630873
view_21,0.7392460316912981
permute_4,2.1632174603439616
view_22,0.7062087301667022
transpose_6,2.3832519841356627
expand_6,2.1160825396843608
view_23,0.7062087301667022
expand_7,1.6051039682539312
bmm_4,16.47169047620347
transpose_7,2.2067285714211824
clone_3,19.102926984099238
view_26,0.8103603175416264
t_2,3.368038587871663
view_27,1.5650673234659018
mm_2,28.394201970515542
view_28,1.5650673234659018
silu,12.54687027918637
mul_2,9.593169047624809
view_4,0.8875238095809307
sigmoid,11.491159277445387
view_1,1.3949680766167711
topk,30.85001970442931
sum_1,15.573855500861452
topk_1,12.79720689650271
zeros_like,20.048113300503182
bitwise_not,11.547523809513073
masked_fill,35.47254679802815
topk_2,12.736604269264205
gather,16.42751724132331
sum_2,11.188903119878795
div,11.756490968712487
view_12,1.2287150793422443
view_15,0.7062087301667022
view_18,1.305622222191111
view_25,1.0314349206555302
