node_name,cpu-time
full,246.3478339588672
arange,194.53365642040205
add,2.456139997839928
view,201.72100668626408
lt,230.04161088781493
masked_fill,158.2874307281124
_to_copy,216.7892808056841
zeros,210.83716834956147
ones_like,248.53216667970023
tril,468.42733335494995
masked_fill_1,275.4441999912262
slice_3,111.17300002915519
unsqueeze_2,219.5296666463216
unsqueeze_3,209.82546666463216
slice_4,255.21547617231096
expand_1,232.2668749988079
_to_copy_1,236.74027779367236
rsub,295.8283333381017
_to_copy_2,236.74027779367236
masked_fill_2,431.5629999454205
_to_copy_3,236.74027779367236
unsqueeze_4,219.5296666463216
unsqueeze_5,209.82546666463216
slice_5,255.21547617231096
slice_6,255.21547617231096
expand_2,232.2668749988079
masked_fill_3,431.5629999454205
_to_copy_4,205.59040205100044
pow_1,197.91246080922065
mean,209.40930839729126
add_1,60.32099997997284
rsqrt,822.9530000090599
mul,223.16015036063095
_to_copy_5,205.59040205100044
mul_1,218.87500860824002
t,210.22336822650635
view_1,221.8259961010767
mm,280.3101196185633
_unsafe_view,328.0920051138133
slice_7,221.9431893935446
slice_8,221.9431893935446
slice_9,221.9431893935446
view_2,221.8259961010767
transpose,31.337333341439564
view_3,221.8259961010767
transpose_1,31.337333341439564
view_4,221.8259961010767
transpose_2,31.337333341439564
arange_1,194.53365642040205
_to_copy_6,207.4883369994592
div,64.06700000166893
pow_2,11.014959062924609
mul_2,55.80499999970198
reciprocal,76.2149999961257
mul_3,55.80499999970198
unsqueeze_6,217.94431848033054
slice_10,215.6957597494484
unsqueeze_7,215.756089557653
expand_3,230.94034447872943
slice_11,223.2043397091141
unsqueeze_8,203.3071161304381
slice_12,215.66913472306396
_to_copy_7,204.93206350976092
expand_4,230.94034447872943
view_5,213.35574360140413
expand_5,215.4969314478809
view_6,209.21617019086932
bmm,230.9860960165326
view_7,213.35574360140413
transpose_3,37.10600000619888
cos,77.79799997806549
mul_4,69.07400000095367
sin,63.50499999523163
mul_5,69.07400000095367
_to_copy_8,200.08409400220697
_to_copy_9,200.08409400220697
unsqueeze_9,210.68849490237378
unsqueeze_10,210.68849490237378
mul_6,222.04203449947738
slice_13,191.14555541117306
slice_14,191.14555541117306
neg,48.663500010967255
mul_7,222.04203449947738
add_2,46.12900000810623
mul_8,222.04203449947738
slice_15,191.14555541117306
slice_16,191.14555541117306
neg_1,48.663500010967255
mul_9,222.04203449947738
add_3,46.12900000810623
transpose_4,40.401000022888184
expand_6,233.49666870762005
view_8,222.6370465247162
expand_7,246.0666086881057
view_9,215.53026087091575
bmm_1,340.3108881956302
view_10,212.23906831711716
div_1,66.21000003814697
add_4,243.39249689978843
_to_copy_10,221.64544135552865
_softmax,237.57128750085832
_to_copy_11,221.64544135552865
clone,68.23299980163574
expand_8,54.32200002670288
view_11,215.81500620871597
expand_9,218.2136583816931
view_12,210.96066460402116
bmm_2,483.0160683237988
view_13,211.76002266282694
transpose_5,32.239000022411346
view_14,223.11175487663596
t_1,211.45320466190992
view_15,221.8259961010767
mm_1,250.7430939907875
_unsafe_view_1,329.13956732953136
clone_1,72.80000001192093
add_5,49.2950000166893
_to_copy_12,205.59040205100044
pow_3,197.91246080922065
mean_1,209.40930839729126
add_6,60.32099997997284
rsqrt_1,822.9530000090599
mul_10,223.16015036063095
_to_copy_13,205.59040205100044
mul_11,218.87500860824002
t_2,210.9030534339169
view_16,221.8259961010767
mm_2,312.2341618486884
_unsafe_view_2,323.36652746235933
split,560.8217102902744
silu,209.03048939365104
mul_12,57.82699999213219
t_3,210.21900937426014
view_17,223.32081219585743
mm_3,275.9784880071566
_unsafe_view_3,329.13956732953136
clone_2,72.80000001192093
add_7,49.2950000166893
_to_copy_14,205.59040205100044
pow_4,197.91246080922065
mean_2,209.40930839729126
add_8,60.32099997997284
rsqrt_2,822.9530000090599
mul_13,223.16015036063095
_to_copy_15,205.59040205100044
mul_14,218.87500860824002
t_4,210.22336822650635
view_18,221.8259961010767
mm_4,280.3101196185633
_unsafe_view_4,328.0920051138133
slice_17,221.9431893935446
slice_18,221.9431893935446
slice_19,221.9431893935446
view_19,221.8259961010767
transpose_6,31.337333341439564
view_20,221.8259961010767
transpose_7,31.337333341439564
view_21,221.8259961010767
transpose_8,31.337333341439564
arange_2,194.53365642040205
_to_copy_16,207.4883369994592
div_2,64.06700000166893
pow_5,11.014959062924609
mul_15,55.80499999970198
reciprocal_1,76.2149999961257
mul_16,55.80499999970198
unsqueeze_11,217.94431848033054
slice_20,215.6957597494484
unsqueeze_12,215.756089557653
expand_10,230.94034447872943
slice_21,223.2043397091141
unsqueeze_13,203.3071161304381
slice_22,215.66913472306396
_to_copy_17,204.93206350976092
expand_11,230.94034447872943
view_22,213.35574360140413
expand_12,215.4969314478809
view_23,209.21617019086932
bmm_3,230.9860960165326
view_24,213.35574360140413
transpose_9,37.10600000619888
cos_1,77.79799997806549
mul_17,69.07400000095367
sin_1,63.50499999523163
mul_18,69.07400000095367
_to_copy_18,200.08409400220697
_to_copy_19,200.08409400220697
unsqueeze_14,210.68849490237378
unsqueeze_15,210.68849490237378
mul_19,222.04203449947738
slice_23,191.14555541117306
slice_24,191.14555541117306
neg_2,48.663500010967255
mul_20,222.04203449947738
add_9,46.12900000810623
mul_21,222.04203449947738
slice_25,191.14555541117306
slice_26,191.14555541117306
neg_3,48.663500010967255
mul_22,222.04203449947738
add_10,46.12900000810623
transpose_10,40.401000022888184
expand_13,233.49666870762005
view_25,222.6370465247162
expand_14,246.0666086881057
view_26,215.53026087091575
bmm_4,340.3108881956302
view_27,212.23906831711716
div_3,66.21000003814697
add_11,243.39249689978843
_to_copy_20,221.64544135552865
_softmax_1,237.57128750085832
_to_copy_21,221.64544135552865
clone_3,68.23299980163574
expand_15,54.32200002670288
view_28,215.81500620871597
expand_16,218.2136583816931
view_29,210.96066460402116
bmm_5,483.0160683237988
view_30,211.76002266282694
transpose_11,32.239000022411346
view_31,223.11175487663596
t_5,211.45320466190992
view_32,221.8259961010767
mm_5,250.7430939907875
_unsafe_view_5,329.13956732953136
clone_4,72.80000001192093
add_12,49.2950000166893
_to_copy_22,205.59040205100044
pow_6,197.91246080922065
mean_3,209.40930839729126
add_13,60.32099997997284
rsqrt_3,822.9530000090599
mul_23,223.16015036063095
_to_copy_23,205.59040205100044
mul_24,218.87500860824002
t_6,210.9030534339169
view_33,221.8259961010767
mm_6,312.2341618486884
_unsafe_view_6,323.36652746235933
split_1,560.8217102902744
silu_1,209.03048939365104
mul_25,57.82699999213219
t_7,210.21900937426014
view_34,223.32081219585743
mm_7,275.9784880071566
_unsafe_view_7,329.13956732953136
clone_5,72.80000001192093
add_14,49.2950000166893
_to_copy_24,205.59040205100044
pow_7,197.91246080922065
mean_4,209.40930839729126
add_15,60.32099997997284
rsqrt_4,822.9530000090599
mul_26,223.16015036063095
_to_copy_25,205.59040205100044
mul_27,218.87500860824002
t_8,210.22336822650635
view_35,221.8259961010767
mm_8,280.3101196185633
_unsafe_view_8,328.0920051138133
slice_27,221.9431893935446
slice_28,221.9431893935446
slice_29,221.9431893935446
view_36,221.8259961010767
transpose_12,31.337333341439564
view_37,221.8259961010767
transpose_13,31.337333341439564
view_38,221.8259961010767
transpose_14,31.337333341439564
arange_3,194.53365642040205
_to_copy_26,207.4883369994592
div_4,64.06700000166893
pow_8,11.014959062924609
mul_28,55.80499999970198
reciprocal_2,76.2149999961257
mul_29,55.80499999970198
unsqueeze_16,217.94431848033054
slice_30,215.6957597494484
unsqueeze_17,215.756089557653
expand_17,230.94034447872943
slice_31,223.2043397091141
unsqueeze_18,203.3071161304381
slice_32,215.66913472306396
_to_copy_27,204.93206350976092
expand_18,230.94034447872943
view_39,213.35574360140413
expand_19,215.4969314478809
view_40,209.21617019086932
bmm_6,230.9860960165326
view_41,213.35574360140413
transpose_15,37.10600000619888
cos_2,77.79799997806549
mul_30,69.07400000095367
sin_2,63.50499999523163
mul_31,69.07400000095367
_to_copy_28,200.08409400220697
_to_copy_29,200.08409400220697
unsqueeze_19,210.68849490237378
unsqueeze_20,210.68849490237378
mul_32,222.04203449947738
slice_33,191.14555541117306
slice_34,191.14555541117306
neg_4,48.663500010967255
mul_33,222.04203449947738
add_16,46.12900000810623
mul_34,222.04203449947738
slice_35,191.14555541117306
slice_36,191.14555541117306
neg_5,48.663500010967255
mul_35,222.04203449947738
add_17,46.12900000810623
transpose_16,40.401000022888184
expand_20,233.49666870762005
view_42,222.6370465247162
expand_21,246.0666086881057
view_43,215.53026087091575
bmm_7,340.3108881956302
view_44,212.23906831711716
div_5,66.21000003814697
add_18,243.39249689978843
_to_copy_30,221.64544135552865
_softmax_2,237.57128750085832
_to_copy_31,221.64544135552865
clone_6,68.23299980163574
expand_22,54.32200002670288
view_45,215.81500620871597
expand_23,218.2136583816931
view_46,210.96066460402116
bmm_8,483.0160683237988
view_47,211.76002266282694
transpose_17,32.239000022411346
view_48,223.11175487663596
t_9,211.45320466190992
view_49,221.8259961010767
mm_9,250.7430939907875
_unsafe_view_9,329.13956732953136
clone_7,72.80000001192093
add_19,49.2950000166893
_to_copy_32,205.59040205100044
pow_9,197.91246080922065
mean_5,209.40930839729126
add_20,60.32099997997284
rsqrt_5,822.9530000090599
mul_36,223.16015036063095
_to_copy_33,205.59040205100044
mul_37,218.87500860824002
t_10,210.9030534339169
view_50,221.8259961010767
mm_10,312.2341618486884
_unsafe_view_10,323.36652746235933
split_2,560.8217102902744
silu_2,209.03048939365104
mul_38,57.82699999213219
t_11,210.21900937426014
view_51,223.32081219585743
mm_11,275.9784880071566
_unsafe_view_11,329.13956732953136
clone_8,72.80000001192093
add_21,49.2950000166893
_to_copy_34,205.59040205100044
pow_10,197.91246080922065
mean_6,209.40930839729126
add_22,60.32099997997284
rsqrt_6,822.9530000090599
mul_39,223.16015036063095
_to_copy_35,205.59040205100044
mul_40,218.87500860824002
t_12,210.22336822650635
view_52,221.8259961010767
mm_12,280.3101196185633
_unsafe_view_12,328.0920051138133
slice_37,221.9431893935446
slice_38,221.9431893935446
slice_39,221.9431893935446
view_53,221.8259961010767
transpose_18,31.337333341439564
view_54,221.8259961010767
transpose_19,31.337333341439564
view_55,221.8259961010767
transpose_20,31.337333341439564
arange_4,194.53365642040205
_to_copy_36,207.4883369994592
div_6,64.06700000166893
pow_11,11.014959062924609
mul_41,55.80499999970198
reciprocal_3,76.2149999961257
mul_42,55.80499999970198
unsqueeze_21,217.94431848033054
slice_40,215.6957597494484
unsqueeze_22,215.756089557653
expand_24,230.94034447872943
slice_41,223.2043397091141
unsqueeze_23,203.3071161304381
slice_42,215.66913472306396
_to_copy_37,204.93206350976092
expand_25,230.94034447872943
view_56,213.35574360140413
expand_26,215.4969314478809
view_57,209.21617019086932
bmm_9,230.9860960165326
view_58,213.35574360140413
transpose_21,37.10600000619888
cos_3,77.79799997806549
mul_43,69.07400000095367
sin_3,63.50499999523163
mul_44,69.07400000095367
_to_copy_38,200.08409400220697
_to_copy_39,200.08409400220697
unsqueeze_24,210.68849490237378
unsqueeze_25,210.68849490237378
mul_45,222.04203449947738
slice_43,191.14555541117306
slice_44,191.14555541117306
neg_6,48.663500010967255
mul_46,222.04203449947738
add_23,46.12900000810623
mul_47,222.04203449947738
slice_45,191.14555541117306
slice_46,191.14555541117306
neg_7,48.663500010967255
mul_48,222.04203449947738
add_24,46.12900000810623
transpose_22,40.401000022888184
expand_27,233.49666870762005
view_59,222.6370465247162
expand_28,246.0666086881057
view_60,215.53026087091575
bmm_10,340.3108881956302
view_61,212.23906831711716
div_7,66.21000003814697
add_25,243.39249689978843
_to_copy_40,221.64544135552865
_softmax_3,237.57128750085832
_to_copy_41,221.64544135552865
clone_9,68.23299980163574
expand_29,54.32200002670288
view_62,215.81500620871597
expand_30,218.2136583816931
view_63,210.96066460402116
bmm_11,483.0160683237988
view_64,211.76002266282694
transpose_23,32.239000022411346
view_65,223.11175487663596
t_13,211.45320466190992
view_66,221.8259961010767
mm_13,250.7430939907875
_unsafe_view_13,329.13956732953136
clone_10,72.80000001192093
add_26,49.2950000166893
_to_copy_42,205.59040205100044
pow_12,197.91246080922065
mean_7,209.40930839729126
add_27,60.32099997997284
rsqrt_7,822.9530000090599
mul_49,223.16015036063095
_to_copy_43,205.59040205100044
mul_50,218.87500860824002
t_14,210.9030534339169
view_67,221.8259961010767
mm_14,312.2341618486884
_unsafe_view_14,323.36652746235933
split_3,560.8217102902744
silu_3,209.03048939365104
mul_51,57.82699999213219
t_15,210.21900937426014
view_68,223.32081219585743
mm_15,275.9784880071566
_unsafe_view_15,329.13956732953136
clone_11,72.80000001192093
add_28,49.2950000166893
_to_copy_44,205.59040205100044
pow_13,197.91246080922065
mean_8,209.40930839729126
add_29,60.32099997997284
rsqrt_8,822.9530000090599
mul_52,223.16015036063095
_to_copy_45,205.59040205100044
mul_53,218.87500860824002
t_16,210.22336822650635
view_69,221.8259961010767
mm_16,280.3101196185633
_unsafe_view_16,328.0920051138133
slice_47,221.9431893935446
slice_48,221.9431893935446
slice_49,221.9431893935446
view_70,221.8259961010767
transpose_24,31.337333341439564
view_71,221.8259961010767
transpose_25,31.337333341439564
view_72,221.8259961010767
transpose_26,31.337333341439564
arange_5,194.53365642040205
_to_copy_46,207.4883369994592
div_8,64.06700000166893
pow_14,11.014959062924609
mul_54,55.80499999970198
reciprocal_4,76.2149999961257
mul_55,55.80499999970198
unsqueeze_26,217.94431848033054
slice_50,215.6957597494484
unsqueeze_27,215.756089557653
expand_31,230.94034447872943
slice_51,223.2043397091141
unsqueeze_28,203.3071161304381
slice_52,215.66913472306396
_to_copy_47,204.93206350976092
expand_32,230.94034447872943
view_73,213.35574360140413
expand_33,215.4969314478809
view_74,209.21617019086932
bmm_12,230.9860960165326
view_75,213.35574360140413
transpose_27,37.10600000619888
cos_4,77.79799997806549
mul_56,69.07400000095367
sin_4,63.50499999523163
mul_57,69.07400000095367
_to_copy_48,200.08409400220697
_to_copy_49,200.08409400220697
unsqueeze_29,210.68849490237378
unsqueeze_30,210.68849490237378
mul_58,222.04203449947738
slice_53,191.14555541117306
slice_54,191.14555541117306
neg_8,48.663500010967255
mul_59,222.04203449947738
add_30,46.12900000810623
mul_60,222.04203449947738
slice_55,191.14555541117306
slice_56,191.14555541117306
neg_9,48.663500010967255
mul_61,222.04203449947738
add_31,46.12900000810623
transpose_28,40.401000022888184
expand_34,233.49666870762005
view_76,222.6370465247162
expand_35,246.0666086881057
view_77,215.53026087091575
bmm_13,340.3108881956302
view_78,212.23906831711716
div_9,66.21000003814697
add_32,243.39249689978843
_to_copy_50,221.64544135552865
_softmax_4,237.57128750085832
_to_copy_51,221.64544135552865
clone_12,68.23299980163574
expand_36,54.32200002670288
view_79,215.81500620871597
expand_37,218.2136583816931
view_80,210.96066460402116
bmm_14,483.0160683237988
view_81,211.76002266282694
transpose_29,32.239000022411346
view_82,223.11175487663596
t_17,211.45320466190992
view_83,221.8259961010767
mm_17,250.7430939907875
_unsafe_view_17,329.13956732953136
clone_13,72.80000001192093
add_33,49.2950000166893
_to_copy_52,205.59040205100044
pow_15,197.91246080922065
mean_9,209.40930839729126
add_34,60.32099997997284
rsqrt_9,822.9530000090599
mul_62,223.16015036063095
_to_copy_53,205.59040205100044
mul_63,218.87500860824002
t_18,210.9030534339169
view_84,221.8259961010767
mm_18,312.2341618486884
_unsafe_view_18,323.36652746235933
split_4,560.8217102902744
silu_4,209.03048939365104
mul_64,57.82699999213219
t_19,210.21900937426014
view_85,223.32081219585743
mm_19,275.9784880071566
_unsafe_view_19,329.13956732953136
clone_14,72.80000001192093
add_35,49.2950000166893
_to_copy_54,205.59040205100044
pow_16,197.91246080922065
mean_10,209.40930839729126
add_36,60.32099997997284
rsqrt_10,822.9530000090599
mul_65,223.16015036063095
_to_copy_55,205.59040205100044
mul_66,218.87500860824002
t_20,210.22336822650635
view_86,221.8259961010767
mm_20,280.3101196185633
_unsafe_view_20,328.0920051138133
slice_57,221.9431893935446
slice_58,221.9431893935446
slice_59,221.9431893935446
view_87,221.8259961010767
transpose_30,31.337333341439564
view_88,221.8259961010767
transpose_31,31.337333341439564
view_89,221.8259961010767
transpose_32,31.337333341439564
arange_6,194.53365642040205
_to_copy_56,207.4883369994592
div_10,64.06700000166893
pow_17,11.014959062924609
mul_67,55.80499999970198
reciprocal_5,76.2149999961257
mul_68,55.80499999970198
unsqueeze_31,217.94431848033054
slice_60,215.6957597494484
unsqueeze_32,215.756089557653
expand_38,230.94034447872943
slice_61,223.2043397091141
unsqueeze_33,203.3071161304381
slice_62,215.66913472306396
_to_copy_57,204.93206350976092
expand_39,230.94034447872943
view_90,213.35574360140413
expand_40,215.4969314478809
view_91,209.21617019086932
bmm_15,230.9860960165326
view_92,213.35574360140413
transpose_33,37.10600000619888
cos_5,77.79799997806549
mul_69,69.07400000095367
sin_5,63.50499999523163
mul_70,69.07400000095367
_to_copy_58,200.08409400220697
_to_copy_59,200.08409400220697
unsqueeze_34,210.68849490237378
unsqueeze_35,210.68849490237378
mul_71,222.04203449947738
slice_63,191.14555541117306
slice_64,191.14555541117306
neg_10,48.663500010967255
mul_72,222.04203449947738
add_37,46.12900000810623
mul_73,222.04203449947738
slice_65,191.14555541117306
slice_66,191.14555541117306
neg_11,48.663500010967255
mul_74,222.04203449947738
add_38,46.12900000810623
transpose_34,40.401000022888184
expand_41,233.49666870762005
view_93,222.6370465247162
expand_42,246.0666086881057
view_94,215.53026087091575
bmm_16,340.3108881956302
view_95,212.23906831711716
div_11,66.21000003814697
add_39,243.39249689978843
_to_copy_60,221.64544135552865
_softmax_5,237.57128750085832
_to_copy_61,221.64544135552865
clone_15,68.23299980163574
expand_43,54.32200002670288
view_96,215.81500620871597
expand_44,218.2136583816931
view_97,210.96066460402116
bmm_17,483.0160683237988
view_98,211.76002266282694
transpose_35,32.239000022411346
view_99,223.11175487663596
t_21,211.45320466190992
view_100,221.8259961010767
mm_21,250.7430939907875
_unsafe_view_21,329.13956732953136
clone_16,72.80000001192093
add_40,49.2950000166893
_to_copy_62,205.59040205100044
pow_18,197.91246080922065
mean_11,209.40930839729126
add_41,60.32099997997284
rsqrt_11,822.9530000090599
mul_75,223.16015036063095
_to_copy_63,205.59040205100044
mul_76,218.87500860824002
t_22,210.9030534339169
view_101,221.8259961010767
mm_22,312.2341618486884
_unsafe_view_22,323.36652746235933
split_5,560.8217102902744
silu_5,209.03048939365104
mul_77,57.82699999213219
t_23,210.21900937426014
view_102,223.32081219585743
mm_23,275.9784880071566
_unsafe_view_23,329.13956732953136
clone_17,72.80000001192093
add_42,49.2950000166893
_to_copy_64,205.59040205100044
pow_19,197.91246080922065
mean_12,209.40930839729126
add_43,60.32099997997284
rsqrt_12,822.9530000090599
mul_78,223.16015036063095
_to_copy_65,205.59040205100044
mul_79,218.87500860824002
t_24,210.22336822650635
view_103,221.8259961010767
mm_24,280.3101196185633
_unsafe_view_24,328.0920051138133
slice_67,221.9431893935446
slice_68,221.9431893935446
slice_69,221.9431893935446
view_104,221.8259961010767
transpose_36,31.337333341439564
view_105,221.8259961010767
transpose_37,31.337333341439564
view_106,221.8259961010767
transpose_38,31.337333341439564
arange_7,194.53365642040205
_to_copy_66,207.4883369994592
div_12,64.06700000166893
pow_20,11.014959062924609
mul_80,55.80499999970198
reciprocal_6,76.2149999961257
mul_81,55.80499999970198
unsqueeze_36,217.94431848033054
slice_70,215.6957597494484
unsqueeze_37,215.756089557653
expand_45,230.94034447872943
slice_71,223.2043397091141
unsqueeze_38,203.3071161304381
slice_72,215.66913472306396
_to_copy_67,204.93206350976092
expand_46,230.94034447872943
view_107,213.35574360140413
expand_47,215.4969314478809
view_108,209.21617019086932
bmm_18,230.9860960165326
view_109,213.35574360140413
transpose_39,37.10600000619888
cos_6,77.79799997806549
mul_82,69.07400000095367
sin_6,63.50499999523163
mul_83,69.07400000095367
_to_copy_68,200.08409400220697
_to_copy_69,200.08409400220697
unsqueeze_39,210.68849490237378
unsqueeze_40,210.68849490237378
mul_84,222.04203449947738
slice_73,191.14555541117306
slice_74,191.14555541117306
neg_12,48.663500010967255
mul_85,222.04203449947738
