node_name,cpu-time
embedding,212.65233333444243
_to_copy,525.71771429692
view,117.98358332986633
convolution,8400.013142851114
view_1,117.98358332986633
slice_1,5.717809896552656
slice_2,5.717809896552656
view_2,607.9647142823253
slice_3,451.6999383761185
slice_4,451.6999383761185
view_3,497.59200000337194
cos,472.09771428363666
sin,460.4228571419205
slice_5,451.6999383761185
select,533.3208635197192
slice_6,451.6999383761185
select_1,516.7880510210383
mul,856.3485000009338
slice_7,451.6999383761185
select_2,516.7880510210383
pow_1,1191.1228721804712
mean,640.6408020053666
add,363.83100000686113
rsqrt,459.05383959815913
_to_copy_1,473.85835714531794
mul_1,510.69528571196963
t,486.4258341847026
addmm,6351.570107141852
permute,15.77400000035171
unbind,22.08083333503843
unsqueeze,148.33193750213832
unsqueeze_1,5.596651043323315
neg,497.7224030598846
mul_2,510.69528571196963
neg_1,479.91598469475093
mul_3,1522.996651628337
add_1,485.1965112772054
_to_copy_2,473.85835714531794
_to_copy_3,1011.4962994986795
zeros,8218.910614583738
silu,3318.161392857454
t_1,483.55631377506165
addmm_1,3200.5290331618517
t_2,483.55631377506165
addmm_2,3200.5290331618517
add_2,877.3679795915983
gelu,1517.965333327651
eq,220.12222222652701
sum_1,153.38749999925494
expand,169.49100000091963
masked_scatter,22435.51614285154
full,197.74340000152588
arange,31.550999989112217
gt,284.31733334064484
arange_1,31.550999989112217
sub,144.2706666638454
le,232.9648888889286
bitwise_or,132.64733333388963
unsqueeze_2,159.07433334117135
unsqueeze_3,148.73266666506728
expand_1,21.978656250362594
clone,531.3303571471146
slice_8,146.12144444220596
unsqueeze_4,148.33193750213832
unsqueeze_5,132.14455555710526
slice_9,141.89255555636353
slice_10,451.6999383761185
slice_11,451.6999383761185
slice_12,451.6999383761185
masked_fill,390.29666666520967
slice_13,451.6999383761185
slice_14,451.6999383761185
slice_15,451.6999383761185
copy,423.1991666704416
slice_16,451.6999383761185
slice_17,451.6999383761185
slice_scatter,414.36294445064334
slice_scatter_1,414.36294445064334
slice_scatter_2,414.36294445064334
unsqueeze_6,493.1884285786322
unsqueeze_7,444.4347142896482
slice_21,470.5165714344808
unsqueeze_8,442.370142860072
expand_2,509.3125714404242
slice_22,475.01207143281187
slice_23,475.01207143281187
unsqueeze_9,477.4699999988079
slice_24,480.99428571760654
expand_3,522.8707142834153
expand_4,518.214714292969
bmm,582.6094285718033
view_4,496.9324285749878
transpose,490.02228571048806
_to_copy_4,1011.4962994986795
mul_4,826.8180300749484
view_5,540.6937621820948
view_6,534.9005854498994
view_7,540.6937621820948
view_8,529.4318163261122
view_9,540.6937621820948
view_10,529.4318163261122
view_11,540.6937621820948
transpose_1,371.98852857154395
view_12,539.4266785724583
transpose_2,509.85979336747255
view_13,539.4266785724583
transpose_3,509.85979336747255
split_with_sizes,4691.920982142188
select_3,533.3208635197192
select_4,516.7880510210383
select_5,516.7880510210383
unsqueeze_10,504.509522959818
split_with_sizes_1,4691.920982142188
select_6,533.3208635197192
select_7,516.7880510210383
select_8,516.7880510210383
select_9,533.3208635197192
select_10,516.7880510210383
select_11,516.7880510210383
unsqueeze_11,504.509522959818
mul_5,846.2717933679494
slice_25,372.83652321358346
slice_26,372.83652321358346
mul_6,846.2717933679494
mul_7,586.8086556121707
slice_27,465.86522470226157
slice_28,465.86522470226157
mul_8,586.8086556121707
add_3,592.8524999994861
slice_29,465.86522470226157
slice_30,465.86522470226157
unsqueeze_12,498.9933724489291
slice_31,522.2762372447368
slice_32,522.2762372447368
expand_5,573.3939030613294
clone_1,935.6314183671635
_unsafe_view,891.5000994891612
slice_33,465.86522470226157
slice_34,465.86522470226157
unsqueeze_13,498.9933724489291
slice_35,522.2762372447368
slice_36,522.2762372447368
expand_6,573.3939030613294
clone_2,935.6314183671635
_unsafe_view_1,891.5000994891612
slice_40,451.6999383761185
slice_41,451.6999383761185
slice_42,451.6999383761185
_scaled_dot_product_flash_attention_for_cpu,22414.80128214269
transpose_4,195.06280826964885
view_14,543.0479030612933
t_3,486.4258341847026
view_15,540.6937621820948
mm,6624.7102040822565
view_16,534.9005854498994
add_4,1111.5361479580858
_to_copy_5,1011.4962994986795
pow_2,1191.1228721804712
mean_1,640.6408020053666
add_5,485.1965112772054
rsqrt_1,459.05383959815913
mul_9,1522.996651628337
_to_copy_6,1011.4962994986795
mul_10,826.8180300749484
t_4,492.0354030614301
view_17,540.6937621820948
mm_1,30500.55993622454
view_18,544.6649515301522
t_5,492.0354030614301
view_19,540.6937621820948
mm_2,30500.55993622454
