node_name,cpu-time
mul_6,2.2227333297332126
t,6.27310250029744
t_1,5.330549062246767
unsqueeze_6,2.530050007502238
unsqueeze_7,1.7757499990363916
slice_21,2.1884499934812385
unsqueeze_8,2.530050007502238
expand_2,3.038947367877291
expand_3,2.4877500012516975
view_2,1.6498899990073794
t_2,5.330549062246767
t_3,6.27310250029744
t_4,9.175595625105004
t_5,9.175595625105004
t_6,11.323751666204384
t_7,6.27310250029744
t_8,5.330549062246767
t_9,5.330549062246767
t_10,6.27310250029744
t_11,9.175595625105004
t_12,9.175595625105004
t_13,11.323751666204384
t_14,6.27310250029744
t_15,5.330549062246767
t_16,5.330549062246767
t_17,6.27310250029744
t_18,9.175595625105004
t_19,9.175595625105004
t_20,11.323751666204384
t_21,6.27310250029744
t_22,5.330549062246767
t_23,5.330549062246767
t_24,6.27310250029744
t_25,9.175595625105004
t_26,9.175595625105004
t_27,11.323751666204384
t_28,6.27310250029744
t_29,5.330549062246767
t_30,5.330549062246767
t_31,6.27310250029744
t_32,9.175595625105004
t_33,9.175595625105004
t_34,11.323751666204384
t_35,6.27310250029744
t_36,5.330549062246767
t_37,5.330549062246767
t_38,6.27310250029744
t_39,9.175595625105004
t_40,9.175595625105004
t_41,11.323751666204384
t_42,6.27310250029744
t_43,5.330549062246767
t_44,5.330549062246767
t_45,6.27310250029744
t_46,9.175595625105004
t_47,9.175595625105004
t_48,11.323751666204384
t_49,6.27310250029744
t_50,5.330549062246767
t_51,5.330549062246767
t_52,6.27310250029744
t_53,9.175595625105004
t_54,9.175595625105004
t_55,11.323751666204384
t_56,6.27310250029744
t_57,5.330549062246767
t_58,5.330549062246767
t_59,6.27310250029744
t_60,9.175595625105004
t_61,9.175595625105004
t_62,11.323751666204384
t_63,6.27310250029744
t_64,5.330549062246767
t_65,5.330549062246767
t_66,6.27310250029744
t_67,9.175595625105004
t_68,9.175595625105004
t_69,11.323751666204384
t_70,6.27310250029744
t_71,5.330549062246767
t_72,5.330549062246767
t_73,6.27310250029744
t_74,9.175595625105004
t_75,9.175595625105004
t_76,11.323751666204384
t_77,6.27310250029744
t_78,5.330549062246767
t_79,5.330549062246767
t_80,6.27310250029744
t_81,9.175595625105004
t_82,9.175595625105004
t_83,11.323751666204384
t_84,6.27310250029744
t_85,5.330549062246767
t_86,5.330549062246767
t_87,6.27310250029744
t_88,9.175595625105004
t_89,9.175595625105004
t_90,11.323751666204384
t_91,6.27310250029744
t_92,5.330549062246767
t_93,5.330549062246767
t_94,6.27310250029744
t_95,9.175595625105004
t_96,9.175595625105004
t_97,11.323751666204384
t_98,6.27310250029744
t_99,5.330549062246767
t_100,5.330549062246767
t_101,6.27310250029744
t_102,9.175595625105004
t_103,9.175595625105004
t_104,11.323751666204384
t_105,6.27310250029744
t_106,5.330549062246767
t_107,5.330549062246767
t_108,6.27310250029744
t_109,9.175595625105004
t_110,9.175595625105004
t_111,11.323751666204384
t_112,6.27310250029744
t_113,5.330549062246767
t_114,5.330549062246767
t_115,6.27310250029744
t_116,9.175595625105004
t_117,9.175595625105004
t_118,11.323751666204384
t_119,6.27310250029744
t_120,5.330549062246767
t_121,5.330549062246767
t_122,6.27310250029744
t_123,9.175595625105004
t_124,9.175595625105004
t_125,11.323751666204384
t_126,6.27310250029744
t_127,5.330549062246767
t_128,5.330549062246767
t_129,6.27310250029744
t_130,9.175595625105004
t_131,9.175595625105004
t_132,11.323751666204384
t_133,6.27310250029744
t_134,5.330549062246767
t_135,5.330549062246767
t_136,6.27310250029744
t_137,9.175595625105004
t_138,9.175595625105004
t_139,11.323751666204384
t_140,6.27310250029744
t_141,5.330549062246767
t_142,5.330549062246767
t_143,6.27310250029744
t_144,9.175595625105004
t_145,9.175595625105004
t_146,11.323751666204384
t_147,6.27310250029744
t_148,5.330549062246767
t_149,5.330549062246767
t_150,6.27310250029744
t_151,9.175595625105004
t_152,9.175595625105004
t_153,11.323751666204384
t_154,6.27310250029744
t_155,5.330549062246767
t_156,5.330549062246767
t_157,6.27310250029744
t_158,9.175595625105004
t_159,9.175595625105004
t_160,11.323751666204384
t_161,6.27310250029744
t_162,5.330549062246767
t_163,5.330549062246767
t_164,6.27310250029744
t_165,9.175595625105004
t_166,9.175595625105004
t_167,11.323751666204384
t_168,6.27310250029744
t_169,5.330549062246767
t_170,5.330549062246767
t_171,6.27310250029744
t_172,9.175595625105004
t_173,9.175595625105004
t_174,11.323751666204384
t_175,6.27310250029744
t_176,5.330549062246767
t_177,5.330549062246767
t_178,6.27310250029744
t_179,9.175595625105004
t_180,9.175595625105004
t_181,11.323751666204384
t_182,6.27310250029744
t_183,5.330549062246767
t_184,5.330549062246767
t_185,6.27310250029744
t_186,9.175595625105004
t_187,9.175595625105004
t_188,11.323751666204384
t_189,6.27310250029744
t_190,5.330549062246767
t_191,5.330549062246767
t_192,6.27310250029744
t_193,9.175595625105004
t_194,9.175595625105004
t_195,11.323751666204384
t_196,6.27310250029744
t_197,5.330549062246767
t_198,5.330549062246767
t_199,6.27310250029744
t_200,9.175595625105004
t_201,9.175595625105004
t_202,11.323751666204384
t_203,6.27310250029744
t_204,5.330549062246767
t_205,5.330549062246767
t_206,6.27310250029744
t_207,9.175595625105004
t_208,9.175595625105004
t_209,11.323751666204384
t_210,6.27310250029744
t_211,5.330549062246767
t_212,5.330549062246767
t_213,6.27310250029744
t_214,9.175595625105004
t_215,9.175595625105004
t_216,11.323751666204384
t_217,6.27310250029744
t_218,5.330549062246767
t_219,5.330549062246767
t_220,6.27310250029744
t_221,9.175595625105004
t_222,9.175595625105004
t_223,11.323751666204384
t_224,6.27310250029744
t_225,5.330549062246767
t_226,5.330549062246767
t_227,6.27310250029744
t_228,9.175595625105004
t_229,9.175595625105004
t_230,11.323751666204384
t_231,6.27310250029744
t_232,5.330549062246767
t_233,5.330549062246767
t_234,6.27310250029744
t_235,9.175595625105004
t_236,9.175595625105004
t_237,11.323751666204384
t_238,6.27310250029744
t_239,5.330549062246767
t_240,5.330549062246767
t_241,6.27310250029744
t_242,9.175595625105004
t_243,9.175595625105004
t_244,11.323751666204384
t_245,6.27310250029744
t_246,5.330549062246767
t_247,5.330549062246767
t_248,6.27310250029744
t_249,9.175595625105004
t_250,9.175595625105004
t_251,11.323751666204384
t_252,6.27310250029744
t_253,5.330549062246767
t_254,5.330549062246767
t_255,6.27310250029744
t_256,9.175595625105004
t_257,9.175595625105004
t_258,11.323751666204384
t_259,6.27310250029744
t_260,5.330549062246767
t_261,5.330549062246767
t_262,6.27310250029744
t_263,9.175595625105004
t_264,9.175595625105004
t_265,11.323751666204384
t_266,6.27310250029744
t_267,5.330549062246767
t_268,5.330549062246767
t_269,6.27310250029744
t_270,9.175595625105004
t_271,9.175595625105004
t_272,11.323751666204384
t_273,6.27310250029744
t_274,5.330549062246767
t_275,5.330549062246767
