node_name,cpu-mem
mul_6,480
t,0
t_1,0
unsqueeze_6,0
unsqueeze_7,0
slice_21,0
unsqueeze_8,0
expand_2,0
expand_3,0
view_2,0
t_2,0
t_3,0
t_4,0
t_5,0
t_6,0
t_7,0
t_8,0
t_9,0
t_10,0
t_11,0
t_12,0
t_13,0
t_14,0
t_15,0
t_16,0
t_17,0
t_18,0
t_19,0
t_20,0
t_21,0
t_22,0
t_23,0
t_24,0
t_25,0
t_26,0
t_27,0
t_28,0
t_29,0
t_30,0
t_31,0
t_32,0
t_33,0
t_34,0
t_35,0
t_36,0
t_37,0
t_38,0
t_39,0
t_40,0
t_41,0
t_42,0
t_43,0
t_44,0
t_45,0
t_46,0
t_47,0
t_48,0
t_49,0
t_50,0
t_51,0
t_52,0
t_53,0
t_54,0
t_55,0
t_56,0
t_57,0
t_58,0
t_59,0
t_60,0
t_61,0
t_62,0
t_63,0
t_64,0
t_65,0
t_66,0
t_67,0
t_68,0
t_69,0
t_70,0
t_71,0
t_72,0
t_73,0
t_74,0
t_75,0
t_76,0
t_77,0
t_78,0
t_79,0
t_80,0
t_81,0
t_82,0
t_83,0
t_84,0
t_85,0
t_86,0
t_87,0
t_88,0
t_89,0
t_90,0
t_91,0
t_92,0
t_93,0
t_94,0
t_95,0
t_96,0
t_97,0
t_98,0
t_99,0
t_100,0
t_101,0
t_102,0
t_103,0
t_104,0
t_105,0
t_106,0
t_107,0
t_108,0
t_109,0
t_110,0
t_111,0
t_112,0
t_113,0
t_114,0
t_115,0
t_116,0
t_117,0
t_118,0
t_119,0
t_120,0
t_121,0
t_122,0
t_123,0
t_124,0
t_125,0
t_126,0
t_127,0
t_128,0
t_129,0
t_130,0
t_131,0
t_132,0
t_133,0
t_134,0
t_135,0
t_136,0
t_137,0
t_138,0
t_139,0
t_140,0
t_141,0
t_142,0
t_143,0
t_144,0
t_145,0
t_146,0
t_147,0
t_148,0
t_149,0
t_150,0
t_151,0
t_152,0
t_153,0
t_154,0
t_155,0
t_156,0
t_157,0
t_158,0
t_159,0
t_160,0
t_161,0
t_162,0
t_163,0
t_164,0
t_165,0
t_166,0
t_167,0
t_168,0
t_169,0
t_170,0
t_171,0
t_172,0
t_173,0
t_174,0
t_175,0
t_176,0
t_177,0
t_178,0
t_179,0
t_180,0
t_181,0
t_182,0
t_183,0
t_184,0
t_185,0
t_186,0
t_187,0
t_188,0
t_189,0
t_190,0
t_191,0
t_192,0
t_193,0
t_194,0
t_195,0
t_196,0
t_197,0
t_198,0
t_199,0
t_200,0
t_201,0
t_202,0
t_203,0
t_204,0
t_205,0
t_206,0
t_207,0
t_208,0
t_209,0
t_210,0
t_211,0
t_212,0
t_213,0
t_214,0
t_215,0
t_216,0
t_217,0
t_218,0
t_219,0
t_220,0
t_221,0
t_222,0
t_223,0
t_224,0
t_225,0
t_226,0
t_227,0
t_228,0
t_229,0
t_230,0
t_231,0
t_232,0
t_233,0
t_234,0
t_235,0
t_236,0
t_237,0
t_238,0
t_239,0
t_240,0
t_241,0
t_242,0
t_243,0
t_244,0
t_245,0
t_246,0
t_247,0
t_248,0
t_249,0
t_250,0
t_251,0
t_252,0
t_253,0
t_254,0
t_255,0
t_256,0
t_257,0
t_258,0
t_259,0
t_260,0
t_261,0
t_262,0
t_263,0
t_264,0
t_265,0
t_266,0
t_267,0
t_268,0
t_269,0
t_270,0
t_271,0
t_272,0
t_273,0
t_274,0
t_275,0
t_276,0
t_277,0
t_278,0
t_279,0
t_280,0
t_281,0
t_282,0
t_283,0
t_284,0
t_285,0
t_286,0
t_287,0
t_288,0
t_289,0
t_290,0
t_291,0
t_292,0
t_293,0
t_294,0
t_295,0
t_296,0
t_297,0
t_298,0
t_299,0
t_300,0
t_301,0
t_302,0
t_303,0
t_304,0
t_305,0
t_306,0
t_307,0
t_308,0
t_309,0
t_310,0
t_311,0
t_312,0
t_313,0
t_314,0
t_315,0
t_316,0
t_317,0
t_318,0
t_319,0
t_320,0
t_321,0
t_322,0
t_323,0
t_324,0
t_325,0
t_326,0
t_327,0
t_328,0
t_329,0
t_330,0
t_331,0
t_332,0
t_333,0
t_334,0
t_335,0
t_336,0
t_337,0
t_338,0
t_339,0
t_340,0
t_341,0
t_342,0
t_343,0
t_344,0
t_345,0
t_346,0
t_347,0
t_348,0
